NAME	ORIGINAL SIZE	AFTER RESTRICTING TO DATASET	STATUS	
GOBP_POSITIVE_REGULATION_OF_MEMBRANE_PERMEABILITY	69		Rejected!	
GOBP_PROTEIN_LOCALIZATION_TO_MICROTUBULE_END	5		Rejected!	
GOBP_REGULATION_OF_ENDOSOME_TO_PLASMA_MEMBRANE_PROTEIN_TRANSPORT	5		Rejected!	
GOBP_REGULATION_OF_MESODERMAL_CELL_DIFFERENTIATION	8		Rejected!	
GOBP_REGULATION_OF_DNA_HELICASE_ACTIVITY	5		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_SYNAPSE_ORGANIZATION	10		Rejected!	
GOBP_REGULATION_OF_CHROMOSOME_SEPARATION	71		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_SEPARATION	17		Rejected!	
GOBP_POSITIVE_REGULATION_OF_SPINDLE_ASSEMBLY	5		Rejected!	
GOBP_REGULATION_OF_3_UTR_MEDIATED_MRNA_STABILIZATION	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_3_UTR_MEDIATED_MRNA_STABILIZATION	5		Rejected!	
GOBP_REGULATION_OF_POSTSYNAPTIC_DENSITY_ORGANIZATION	14		Rejected!	
GOBP_REGULATION_OF_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	81		Rejected!	
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	35		Rejected!	
GOBP_REGULATION_OF_AMYLOID_FIBRIL_FORMATION	15		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_AMYLOID_FIBRIL_FORMATION	12		Rejected!	
GOBP_REGULATION_OF_GONAD_DEVELOPMENT	13		Rejected!	
GOBP_POSITIVE_REGULATION_OF_GONAD_DEVELOPMENT	10		Rejected!	
GOBP_REGULATION_OF_LIPID_LOCALIZATION	189	28		
GOBP_NEGATIVE_REGULATION_OF_LIPID_LOCALIZATION	67		Rejected!	
GOBP_POSITIVE_REGULATION_OF_LIPID_LOCALIZATION	111	21		
GOBP_AMYLOID_FIBRIL_FORMATION	25		Rejected!	
GOBP_RETINAL_CELL_APOPTOTIC_PROCESS	5		Rejected!	
GOBP_CALCIUM_ION_EXPORT_ACROSS_PLASMA_MEMBRANE	8		Rejected!	
GOBP_CALCIUM_ION_IMPORT_INTO_SARCOPLASMIC_RETICULUM	6		Rejected!	
GOBP_ANTEROGRADE_NEURONAL_DENSE_CORE_VESICLE_TRANSPORT	6		Rejected!	
GOBP_RETROGRADE_NEURONAL_DENSE_CORE_VESICLE_TRANSPORT	5		Rejected!	
GOBP_ACTIVATION_OF_PROTEIN_KINASE_C_ACTIVITY	5		Rejected!	
GOBP_RESPONSE_TO_NERVE_GROWTH_FACTOR	50		Rejected!	
GOBP_RETROGRADE_TRANSPORT_ENDOSOME_TO_PLASMA_MEMBRANE	31		Rejected!	
GOBP_NEURON_PROJECTION_EXTENSION	164	21		
GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_HYPOXIA	7		Rejected!	
GOBP_HISTONE_H2A_PHOSPHORYLATION	5		Rejected!	
GOBP_PROTEIN_LOCALIZATION_TO_SITE_OF_DOUBLE_STRAND_BREAK	5		Rejected!	
GOBP_PROTEIN_LOCALIZATION_TO_NUCLEOPLASM	14		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_LEUCINE_STARVATION	10		Rejected!	
GOBP_PEPTIDYL_TYROSINE_DEPHOSPHORYLATION_INVOLVED_IN_INACTIVATION_OF_PROTEIN_KINASE_ACTIVITY	8		Rejected!	
GOBP_NEUTROPHIL_MIGRATION	122	33		
GOBP_CELLULAR_RESPONSE_TO_INSULIN_LIKE_GROWTH_FACTOR_STIMULUS	8		Rejected!	
GOBP_LIPID_TRANSPORT_ACROSS_BLOOD_BRAIN_BARRIER	6		Rejected!	
GOBP_HYALOID_VASCULAR_PLEXUS_REGRESSION	7		Rejected!	
GOBP_EMBRYONIC_BRAIN_DEVELOPMENT	10		Rejected!	
GOBP_REPLICATION_BORN_DOUBLE_STRAND_BREAK_REPAIR_VIA_SISTER_CHROMATID_EXCHANGE	8		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_BRAIN_DERIVED_NEUROTROPHIC_FACTOR_STIMULUS	10		Rejected!	
GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	11		Rejected!	
GOBP_MRNA_PSEUDOURIDINE_SYNTHESIS	5		Rejected!	
GOBP_DENSE_CORE_GRANULE_EXOCYTOSIS	9		Rejected!	
GOBP_PIRNA_BIOSYNTHETIC_PROCESS	5		Rejected!	
GOBP_NEURON_PROJECTION_MAINTENANCE	10		Rejected!	
GOBP_MITOCHONDRIAL_TRANSMEMBRANE_TRANSPORT	109		Rejected!	
GOBP_PROTEIN_POLYUFMYLATION	5		Rejected!	
GOBP_UDP_N_ACETYLGLUCOSAMINE_TRANSMEMBRANE_TRANSPORT	5		Rejected!	
GOBP_POTASSIUM_ION_IMPORT_ACROSS_PLASMA_MEMBRANE	47		Rejected!	
GOBP_VESICLE_FUSION_WITH_ENDOPLASMIC_RETICULUM_GOLGI_INTERMEDIATE_COMPARTMENT_ERGIC_MEMBRANE	6		Rejected!	
GOBP_PRESYNAPTIC_ACTIVE_ZONE_ORGANIZATION	9		Rejected!	
GOBP_PROTEIN_SIALYLATION	5		Rejected!	
GOBP_RESPONSE_TO_ANGIOTENSIN	25		Rejected!	
GOBP_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY	329	31		
GOBP_DORSAL_ROOT_GANGLION_DEVELOPMENT	5		Rejected!	
GOBP_BASIC_AMINO_ACID_TRANSMEMBRANE_TRANSPORT	14		Rejected!	
GOBP_RESPONSE_TO_LEUKEMIA_INHIBITORY_FACTOR	80		Rejected!	
GOBP_ADAPTIVE_THERMOGENESIS	153	21		
GOBP_RESPONSE_TO_CHEMOKINE	96	24		
GOBP_DOUBLE_STRAND_BREAK_REPAIR_INVOLVED_IN_MEIOTIC_RECOMBINATION	6		Rejected!	
GOBP_RESPONSE_TO_AMINO_ACID_STARVATION	49		Rejected!	
GOBP_XENOBIOTIC_DETOXIFICATION_BY_TRANSMEMBRANE_EXPORT_ACROSS_THE_PLASMA_MEMBRANE	8		Rejected!	
GOBP_XENOBIOTIC_TRANSPORT_ACROSS_BLOOD_BRAIN_BARRIER	5		Rejected!	
GOBP_REGULATION_OF_DNA_DAMAGE_CHECKPOINT	15		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_DNA_DAMAGE_CHECKPOINT	5		Rejected!	
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_SURFACE	40		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_SURFACE	13		Rejected!	
GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_SURFACE	18		Rejected!	
GOBP_REGULATION_OF_MALE_GONAD_DEVELOPMENT	10		Rejected!	
GOBP_REGULATION_OF_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	1397	226		
GOBP_REGULATION_OF_ANIMAL_ORGAN_MORPHOGENESIS	176	25		
GOBP_REGULATION_OF_STEM_CELL_DIVISION	10		Rejected!	
GOBP_REGULATION_OF_STEM_CELL_POPULATION_MAINTENANCE	31		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_HOMOLOGOUS_RECOMBINATION	19		Rejected!	
GOBP_REGULATION_OF_CELL_CELL_ADHESION_MEDIATED_BY_CADHERIN	21		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CELL_CELL_ADHESION_MEDIATED_BY_CADHERIN	10		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION_MEDIATED_BY_CADHERIN	11		Rejected!	
GOBP_REGULATION_OF_NON_CANONICAL_WNT_SIGNALING_PATHWAY	25		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_NON_CANONICAL_WNT_SIGNALING_PATHWAY	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_NON_CANONICAL_WNT_SIGNALING_PATHWAY	15		Rejected!	
GOBP_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	161		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	49		Rejected!	
GOBP_POSITIVE_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	104		Rejected!	
GOBP_REGULATION_OF_TYPE_B_PANCREATIC_CELL_DEVELOPMENT	8		Rejected!	
GOBP_REGULATION_OF_WNT_SIGNALING_PATHWAY_PLANAR_CELL_POLARITY_PATHWAY	15		Rejected!	
GOBP_POSITIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY_PLANAR_CELL_POLARITY_PATHWAY	9		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_DNA_DEPENDENT_DNA_REPLICATION	17		Rejected!	
GOBP_POSITIVE_REGULATION_OF_DNA_DEPENDENT_DNA_REPLICATION	10		Rejected!	
GOBP_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS	80	17		
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS	46		Rejected!	
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS	26		Rejected!	
GOBP_REGULATION_OF_MACROPHAGE_APOPTOTIC_PROCESS	8		Rejected!	
GOBP_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY	230	35		
GOBP_NEGATIVE_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY	80	16		
GOBP_REGULATION_OF_SODIUM_DEPENDENT_PHOSPHATE_TRANSPORT	5		Rejected!	
GOBP_REGULATION_OF_REMOVAL_OF_SUPEROXIDE_RADICALS	10		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CELL_PROLIFERATION_INVOLVED_IN_HEART_MORPHOGENESIS	6		Rejected!	
GOBP_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_INITIATION	43		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_INITIATION	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_INITIATION	36		Rejected!	
GOBP_REGULATION_OF_UBIQUITIN_SPECIFIC_PROTEASE_ACTIVITY	5		Rejected!	
GOBP_REGULATION_OF_PEPTIDYL_CYSTEINE_S_NITROSYLATION	10		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_DENDRITE_DEVELOPMENT	6		Rejected!	
GOBP_REGULATION_OF_BRANCHING_MORPHOGENESIS_OF_A_NERVE	5		Rejected!	
GOBP_REGULATION_OF_NEURAL_PRECURSOR_CELL_PROLIFERATION	82	15		
GOBP_NEGATIVE_REGULATION_OF_NEURAL_PRECURSOR_CELL_PROLIFERATION	20		Rejected!	
GOBP_POSITIVE_REGULATION_OF_NEURAL_PRECURSOR_CELL_PROLIFERATION	50		Rejected!	
GOBP_REGULATION_OF_FATTY_ACID_TRANSPORT	48		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_FATTY_ACID_TRANSPORT	14		Rejected!	
GOBP_REGULATION_OF_FEMALE_GONAD_DEVELOPMENT	6		Rejected!	
GOBP_REGULATION_OF_RIBONUCLEOPROTEIN_COMPLEX_LOCALIZATION	6		Rejected!	
GOBP_REGULATION_OF_ANOIKIS	24		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ANOIKIS	7		Rejected!	
GOBP_REGULATION_OF_RRNA_PROCESSING	14		Rejected!	
GOBP_POSITIVE_REGULATION_OF_RRNA_PROCESSING	10		Rejected!	
GOBP_REGULATION_OF_REPRODUCTIVE_PROCESS	159	23		
GOBP_NEGATIVE_REGULATION_OF_REPRODUCTIVE_PROCESS	57		Rejected!	
GOBP_POSITIVE_REGULATION_OF_REPRODUCTIVE_PROCESS	80		Rejected!	
GOBP_REGULATION_OF_ACTIN_CYTOSKELETON_REORGANIZATION	38		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ACTIN_CYTOSKELETON_REORGANIZATION	19		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_FEEDING_BEHAVIOR	9		Rejected!	
GOBP_POSITIVE_REGULATION_OF_FEEDING_BEHAVIOR	9		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_FIBROBLAST_APOPTOTIC_PROCESS	8		Rejected!	
GOBP_POSITIVE_REGULATION_OF_FIBROBLAST_APOPTOTIC_PROCESS	9		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_SIGNALING_RECEPTOR_ACTIVITY	66		Rejected!	
GOBP_POSITIVE_REGULATION_OF_SIGNALING_RECEPTOR_ACTIVITY	43		Rejected!	
GOBP_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS	107		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS	39		Rejected!	
GOBP_POSITIVE_REGULATION_OF_MYOBLAST_PROLIFERATION	9		Rejected!	
GOBP_REGULATION_OF_MYOBLAST_PROLIFERATION	20		Rejected!	
GOBP_REGULATION_OF_SYNAPTIC_VESICLE_EXOCYTOSIS	55		Rejected!	
GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_VESICLE_EXOCYTOSIS	7		Rejected!	
GOBP_REGULATION_OF_NMDA_RECEPTOR_ACTIVITY	36		Rejected!	
GOBP_REGULATION_OF_AMPA_RECEPTOR_ACTIVITY	26		Rejected!	
GOBP_REGULATION_OF_T_HELPER_17_TYPE_IMMUNE_RESPONSE	22		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_T_HELPER_17_TYPE_IMMUNE_RESPONSE	12		Rejected!	
GOBP_POSITIVE_REGULATION_OF_T_HELPER_17_TYPE_IMMUNE_RESPONSE	10		Rejected!	
GOBP_POSITIVE_REGULATION_OF_T_HELPER_17_CELL_DIFFERENTIATION	8		Rejected!	
GOBP_REGULATION_OF_GLUCOCORTICOID_RECEPTOR_SIGNALING_PATHWAY	8		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_GLUCOCORTICOID_RECEPTOR_SIGNALING_PATHWAY	6		Rejected!	
GOBP_REGULATION_OF_T_HELPER_17_CELL_LINEAGE_COMMITMENT	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CHEMOKINE_C_X_C_MOTIF_LIGAND_2_PRODUCTION	10		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ACROSOME_REACTION	12		Rejected!	
GOBP_REGULATION_OF_HEPATOCYTE_PROLIFERATION	15		Rejected!	
GOBP_POSITIVE_REGULATION_OF_HEPATOCYTE_PROLIFERATION	9		Rejected!	
GOBP_REGULATION_OF_CD40_SIGNALING_PATHWAY	6		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_APOPTOTIC_PROCESS	34		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_APOPTOTIC_PROCESS	23		Rejected!	
GOBP_REGULATION_OF_OVARIAN_FOLLICLE_DEVELOPMENT	5		Rejected!	
GOBP_REGULATION_OF_BINDING_OF_SPERM_TO_ZONA_PELLUCIDA	5		Rejected!	
GOBP_REGULATION_OF_CLATHRIN_DEPENDENT_ENDOCYTOSIS	19		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CLATHRIN_DEPENDENT_ENDOCYTOSIS	5		Rejected!	
GOBP_REGULATION_OF_DNA_TOPOISOMERASE_ATP_HYDROLYZING_ACTIVITY	6		Rejected!	
GOBP_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS	192	34		
GOBP_NEGATIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS	63		Rejected!	
GOBP_POSITIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS	101	20		
GOBP_REGULATION_OF_MESODERM_DEVELOPMENT	7		Rejected!	
GOBP_REGULATION_OF_NEUTROPHIL_EXTRAVASATION	8		Rejected!	
GOBP_REGULATION_OF_LAMELLIPODIUM_MORPHOGENESIS	11		Rejected!	
GOBP_POSITIVE_REGULATION_OF_LAMELLIPODIUM_MORPHOGENESIS	7		Rejected!	
GOBP_REGULATION_OF_LYMPHOCYTE_MIGRATION	63	17		
GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_MIGRATION	15		Rejected!	
GOBP_POSITIVE_REGULATION_OF_LYMPHOCYTE_MIGRATION	37		Rejected!	
GOBP_REGULATION_OF_T_CELL_MIGRATION	43		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_T_CELL_MIGRATION	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_T_CELL_MIGRATION	30		Rejected!	
GOBP_REGULATION_OF_T_CELL_EXTRAVASATION	5		Rejected!	
GOBP_REGULATION_OF_EOSINOPHIL_MIGRATION	6		Rejected!	
GOBP_REGULATION_OF_APOPTOTIC_CELL_CLEARANCE	9		Rejected!	
GOBP_REGULATION_OF_PROTEIN_NEDDYLATION	10		Rejected!	
GOBP_POSITIVE_REGULATION_OF_PROTEIN_NEDDYLATION	5		Rejected!	
GOBP_POSITIVE_REGULATION_OF_EXCITATORY_POSTSYNAPTIC_POTENTIAL	27		Rejected!	
GOBP_REGULATION_OF_GLYCOGEN_STARCH_SYNTHASE_ACTIVITY	8		Rejected!	
GOBP_POSITIVE_REGULATION_OF_GLYCOGEN_STARCH_SYNTHASE_ACTIVITY	5		Rejected!	
GOBP_REGULATION_OF_CAMP_DEPENDENT_PROTEIN_KINASE_ACTIVITY	21		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CAMP_DEPENDENT_PROTEIN_KINASE_ACTIVITY	10		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CAMP_DEPENDENT_PROTEIN_KINASE_ACTIVITY	6		Rejected!	
GOBP_REGULATION_OF_NATURAL_KILLER_CELL_CHEMOTAXIS	9		Rejected!	
GOBP_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_CHEMOTAXIS	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_BLOOD_VESSEL_REMODELING	6		Rejected!	
GOBP_REGULATION_OF_DENDRITIC_CELL_CHEMOTAXIS	10		Rejected!	
GOBP_POSITIVE_REGULATION_OF_DENDRITIC_CELL_CHEMOTAXIS	8		Rejected!	
GOBP_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION	67		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION	32		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION	39		Rejected!	
GOBP_REGULATION_OF_T_CELL_COSTIMULATION	5		Rejected!	
GOBP_REGULATION_OF_ENTRY_OF_BACTERIUM_INTO_HOST_CELL	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_GASTRULATION	7		Rejected!	
GOBP_REGULATION_OF_T_HELPER_2_CELL_CYTOKINE_PRODUCTION	11		Rejected!	
GOBP_POSITIVE_REGULATION_OF_T_HELPER_2_CELL_CYTOKINE_PRODUCTION	7		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_PROLIFERATION	9		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_PROLIFERATION	5		Rejected!	
GOBP_POSITIVE_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS	65		Rejected!	
GOBP_REGULATION_OF_MICROTUBULE_MOTOR_ACTIVITY	11		Rejected!	
GOBP_REGULATION_OF_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_BETA_SIGNALING_PATHWAY	8		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ARP2_3_COMPLEX_MEDIATED_ACTIN_NUCLEATION	10		Rejected!	
GOBP_REGULATION_OF_THYROID_HORMONE_GENERATION	6		Rejected!	
GOBP_REGULATION_OF_HISTONE_H3_K9_ACETYLATION	11		Rejected!	
GOBP_POSITIVE_REGULATION_OF_HISTONE_H3_K9_ACETYLATION	8		Rejected!	
GOBP_REGULATION_OF_HISTONE_H4_K16_ACETYLATION	6		Rejected!	
GOBP_REGULATION_OF_MIRNA_METABOLIC_PROCESS	10		Rejected!	
GOBP_POSITIVE_REGULATION_OF_MIRNA_METABOLIC_PROCESS	6		Rejected!	
GOBP_REGULATION_OF_SREBP_SIGNALING_PATHWAY	7		Rejected!	
GOBP_REGULATION_OF_EARLY_ENDOSOME_TO_LATE_ENDOSOME_TRANSPORT	18		Rejected!	
GOBP_POSITIVE_REGULATION_OF_EARLY_ENDOSOME_TO_LATE_ENDOSOME_TRANSPORT	8		Rejected!	
GOBP_REGULATION_OF_RECEPTOR_CATABOLIC_PROCESS	11		Rejected!	
GOBP_POSITIVE_REGULATION_OF_RECEPTOR_CATABOLIC_PROCESS	7		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_STEM_CELL_PROLIFERATION	9		Rejected!	
GOBP_POSITIVE_REGULATION_OF_STEM_CELL_PROLIFERATION	22		Rejected!	
GOBP_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	54		Rejected!	
GOBP_POSITIVE_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	16		Rejected!	
GOBP_REGULATION_OF_GENETIC_IMPRINTING	5		Rejected!	
GOBP_REGULATION_OF_INTERLEUKIN_1_MEDIATED_SIGNALING_PATHWAY	10		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_1_MEDIATED_SIGNALING_PATHWAY	7		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_DENDRITIC_CELL_APOPTOTIC_PROCESS	7		Rejected!	
GOBP_REGULATION_OF_MOTOR_NEURON_APOPTOTIC_PROCESS	5		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_TYPE_B_PANCREATIC_CELL_APOPTOTIC_PROCESS	6		Rejected!	
GOBP_REGULATION_OF_TRANSCRIPTION_REGULATORY_REGION_DNA_BINDING	51		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_TRANSCRIPTION_REGULATORY_REGION_DNA_BINDING	20		Rejected!	
GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_REGULATORY_REGION_DNA_BINDING	25		Rejected!	
GOBP_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION_INVOLVED_IN_KIDNEY_DEVELOPMENT	18		Rejected!	
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION_INVOLVED_IN_KIDNEY_DEVELOPMENT	7		Rejected!	
GOBP_REGULATION_OF_CARDIAC_VASCULAR_SMOOTH_MUSCLE_CELL_DIFFERENTIATION	5		Rejected!	
GOBP_REGULATION_OF_CARDIAC_MUSCLE_CELL_DIFFERENTIATION	22		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CARDIAC_MUSCLE_CELL_DIFFERENTIATION	10		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CARDIAC_MUSCLE_CELL_DIFFERENTIATION	12		Rejected!	
GOBP_REGULATION_OF_STEM_CELL_DIFFERENTIATION	112		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_STEM_CELL_DIFFERENTIATION	21		Rejected!	
GOBP_POSITIVE_REGULATION_OF_STEM_CELL_DIFFERENTIATION	18		Rejected!	
GOBP_REGULATION_OF_MESENCHYMAL_STEM_CELL_DIFFERENTIATION	6		Rejected!	
GOBP_REGULATION_OF_PEPTIDYL_LYSINE_ACETYLATION	62		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_PEPTIDYL_LYSINE_ACETYLATION	19		Rejected!	
GOBP_POSITIVE_REGULATION_OF_PEPTIDYL_LYSINE_ACETYLATION	34		Rejected!	
GOBP_REGULATION_OF_CYTOPLASMIC_TRANSLATION	21		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CYTOPLASMIC_TRANSLATION	8		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CYTOPLASMIC_TRANSLATION	12		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_SENESCENCE	22		Rejected!	
GOBP_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR	86		Rejected!	
GOBP_POSITIVE_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR	41		Rejected!	
GOBP_REGULATION_OF_AUTOPHAGOSOME_ASSEMBLY	39		Rejected!	
GOBP_POSITIVE_REGULATION_OF_AUTOPHAGOSOME_ASSEMBLY	11		Rejected!	
GOBP_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION_INVOLVED_IN_LUNG_MORPHOGENESIS	7		Rejected!	
GOBP_REGULATION_OF_SYNAPTIC_VESICLE_CLUSTERING	7		Rejected!	
GOBP_REGULATION_OF_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	26		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_ANOIKIS	17		Rejected!	
GOBP_REGULATION_OF_BARBED_END_ACTIN_FILAMENT_CAPPING	6		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_MYOBLAST_PROLIFERATION	9		Rejected!	
GOBP_REGULATION_OF_HEART_MORPHOGENESIS	11		Rejected!	
GOBP_POSITIVE_REGULATION_OF_STEROID_HORMONE_SECRETION	9		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CORTICOSTEROID_HORMONE_SECRETION	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_GLUCOCORTICOID_SECRETION	5		Rejected!	
GOBP_POSITIVE_REGULATION_OF_AMPA_RECEPTOR_ACTIVITY	8		Rejected!	
GOBP_REGULATION_OF_FOREBRAIN_NEURON_DIFFERENTIATION	5		Rejected!	
GOBP_REGULATION_OF_SKELETAL_MUSCLE_CELL_DIFFERENTIATION	19		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_SKELETAL_MUSCLE_CELL_DIFFERENTIATION	5		Rejected!	
GOBP_POSITIVE_REGULATION_OF_SKELETAL_MUSCLE_CELL_DIFFERENTIATION	7		Rejected!	
GOBP_REGULATION_OF_RESPONSE_TO_DNA_DAMAGE_STIMULUS	221	22		
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_DNA_DAMAGE_STIMULUS	82		Rejected!	
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_DNA_DAMAGE_STIMULUS	107		Rejected!	
GOBP_REGULATION_OF_ENDOTHELIAL_CELL_CHEMOTAXIS	24		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_CHEMOTAXIS	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_CHEMOTAXIS	15		Rejected!	
GOBP_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_NONHOMOLOGOUS_END_JOINING	28		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_NONHOMOLOGOUS_END_JOINING	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_NONHOMOLOGOUS_END_JOINING	16		Rejected!	
GOBP_REGULATION_OF_INTEGRIN_MEDIATED_SIGNALING_PATHWAY	15		Rejected!	
